State_Depature_Code,State_Depature,State_Arrival_Code,State_Arrival,Date,Population
7,Northern Territory,7,Northern Territory,2006-01-01,0
7,Northern Territory,7,Northern Territory,2006-04-01,0
7,Northern Territory,7,Northern Territory,2006-07-01,0
7,Northern Territory,7,Northern Territory,2006-10-01,0
7,Northern Territory,7,Northern Territory,2007-01-01,0
7,Northern Territory,7,Northern Territory,2007-04-01,0
7,Northern Territory,7,Northern Territory,2007-07-01,0
7,Northern Territory,7,Northern Territory,2007-10-01,0
7,Northern Territory,7,Northern Territory,2008-01-01,0
7,Northern Territory,7,Northern Territory,2008-04-01,0
7,Northern Territory,7,Northern Territory,2008-07-01,0
7,Northern Territory,7,Northern Territory,2008-10-01,0
7,Northern Territory,7,Northern Territory,2009-01-01,0
7,Northern Territory,7,Northern Territory,2009-04-01,0
7,Northern Territory,7,Northern Territory,2009-07-01,0
7,Northern Territory,7,Northern Territory,2009-10-01,0
7,Northern Territory,7,Northern Territory,2010-01-01,0
7,Northern Territory,7,Northern Territory,2010-04-01,0
7,Northern Territory,7,Northern Territory,2010-07-01,0
7,Northern Territory,7,Northern Territory,2010-10-01,0
7,Northern Territory,7,Northern Territory,2011-01-01,0
7,Northern Territory,7,Northern Territory,2011-04-01,0
7,Northern Territory,7,Northern Territory,2011-07-01,0
7,Northern Territory,7,Northern Territory,2011-10-01,0
7,Northern Territory,7,Northern Territory,2012-01-01,0
7,Northern Territory,7,Northern Territory,2012-04-01,0
7,Northern Territory,7,Northern Territory,2012-07-01,0
7,Northern Territory,7,Northern Territory,2012-10-01,0
7,Northern Territory,7,Northern Territory,2013-01-01,0
7,Northern Territory,7,Northern Territory,2013-04-01,0
7,Northern Territory,7,Northern Territory,2013-07-01,0
7,Northern Territory,7,Northern Territory,2013-10-01,0
7,Northern Territory,7,Northern Territory,2014-01-01,0
7,Northern Territory,7,Northern Territory,2014-04-01,0
7,Northern Territory,7,Northern Territory,2014-07-01,0
7,Northern Territory,7,Northern Territory,2014-10-01,0
7,Northern Territory,7,Northern Territory,2015-01-01,0
7,Northern Territory,7,Northern Territory,2015-04-01,0
7,Northern Territory,7,Northern Territory,2015-07-01,0
7,Northern Territory,7,Northern Territory,2015-10-01,0
7,Northern Territory,7,Northern Territory,2016-01-01,0
7,Northern Territory,7,Northern Territory,2016-04-01,0
7,Northern Territory,7,Northern Territory,2016-07-01,0
7,Northern Territory,7,Northern Territory,2016-10-01,0
7,Northern Territory,7,Northern Territory,2017-01-01,0
7,Northern Territory,7,Northern Territory,2017-04-01,0
7,Northern Territory,7,Northern Territory,2017-07-01,0
7,Northern Territory,7,Northern Territory,2017-10-01,0
7,Northern Territory,7,Northern Territory,2018-01-01,0
7,Northern Territory,7,Northern Territory,2018-04-01,0
7,Northern Territory,7,Northern Territory,2018-07-01,0
7,Northern Territory,7,Northern Territory,2018-10-01,0
7,Northern Territory,7,Northern Territory,2019-01-01,0
7,Northern Territory,7,Northern Territory,2019-04-01,0
7,Northern Territory,7,Northern Territory,2019-07-01,0
7,Northern Territory,7,Northern Territory,2019-10-01,0
7,Northern Territory,7,Northern Territory,2020-01-01,0
7,Northern Territory,7,Northern Territory,2020-04-01,0
7,Northern Territory,7,Northern Territory,2020-07-01,0
7,Northern Territory,7,Northern Territory,2020-10-01,0
7,Northern Territory,8,Australian Capital Territory,2000-01-01,149
7,Northern Territory,8,Australian Capital Territory,2000-04-01,102
7,Northern Territory,8,Australian Capital Territory,2000-07-01,124
7,Northern Territory,8,Australian Capital Territory,2000-10-01,204
7,Northern Territory,8,Australian Capital Territory,2001-01-01,117
7,Northern Territory,8,Australian Capital Territory,2001-04-01,70
7,Northern Territory,8,Australian Capital Territory,2001-07-01,136
7,Northern Territory,8,Australian Capital Territory,2001-10-01,209
7,Northern Territory,8,Australian Capital Territory,2002-01-01,108
7,Northern Territory,8,Australian Capital Territory,2002-04-01,145
7,Northern Territory,8,Australian Capital Territory,2002-07-01,106
7,Northern Territory,8,Australian Capital Territory,2002-10-01,173
7,Northern Territory,8,Australian Capital Territory,2003-01-01,151
7,Northern Territory,8,Australian Capital Territory,2003-04-01,132
7,Northern Territory,8,Australian Capital Territory,2003-07-01,129
7,Northern Territory,8,Australian Capital Territory,2003-10-01,157
7,Northern Territory,8,Australian Capital Territory,2004-01-01,124
7,Northern Territory,8,Australian Capital Territory,2004-04-01,102
7,Northern Territory,8,Australian Capital Territory,2004-07-01,116
7,Northern Territory,8,Australian Capital Territory,2004-10-01,167
7,Northern Territory,8,Australian Capital Territory,2005-01-01,135
7,Northern Territory,8,Australian Capital Territory,2005-04-01,115
7,Northern Territory,8,Australian Capital Territory,2005-07-01,124
7,Northern Territory,8,Australian Capital Territory,2005-10-01,178
7,Northern Territory,8,Australian Capital Territory,2006-01-01,173
7,Northern Territory,8,Australian Capital Territory,2006-04-01,112
7,Northern Territory,8,Australian Capital Territory,2006-07-01,92
7,Northern Territory,8,Australian Capital Territory,2006-10-01,187
7,Northern Territory,8,Australian Capital Territory,2007-01-01,128
7,Northern Territory,8,Australian Capital Territory,2007-04-01,157
7,Northern Territory,8,Australian Capital Territory,2007-07-01,81
7,Northern Territory,8,Australian Capital Territory,2007-10-01,163
7,Northern Territory,8,Australian Capital Territory,2008-01-01,169
7,Northern Territory,8,Australian Capital Territory,2008-04-01,126
7,Northern Territory,8,Australian Capital Territory,2008-07-01,117
7,Northern Territory,8,Australian Capital Territory,2008-10-01,175
7,Northern Territory,8,Australian Capital Territory,2009-01-01,106
7,Northern Territory,8,Australian Capital Territory,2009-04-01,104
7,Northern Territory,8,Australian Capital Territory,2009-07-01,111
7,Northern Territory,8,Australian Capital Territory,2009-10-01,219
7,Northern Territory,8,Australian Capital Territory,2010-01-01,153
7,Northern Territory,8,Australian Capital Territory,2010-04-01,120
7,Northern Territory,8,Australian Capital Territory,2010-07-01,125
7,Northern Territory,8,Australian Capital Territory,2010-10-01,210
7,Northern Territory,8,Australian Capital Territory,2011-01-01,169
7,Northern Territory,8,Australian Capital Territory,2011-04-01,109
7,Northern Territory,8,Australian Capital Territory,2011-07-01,115
7,Northern Territory,8,Australian Capital Territory,2011-10-01,140
7,Northern Territory,8,Australian Capital Territory,2012-01-01,151
7,Northern Territory,8,Australian Capital Territory,2012-04-01,117
7,Northern Territory,8,Australian Capital Territory,2012-07-01,109
7,Northern Territory,8,Australian Capital Territory,2012-10-01,110
7,Northern Territory,8,Australian Capital Territory,2013-01-01,137
7,Northern Territory,8,Australian Capital Territory,2013-04-01,120
7,Northern Territory,8,Australian Capital Territory,2013-07-01,99
7,Northern Territory,8,Australian Capital Territory,2013-10-01,193
7,Northern Territory,8,Australian Capital Territory,2014-01-01,167
7,Northern Territory,8,Australian Capital Territory,2014-04-01,111
7,Northern Territory,8,Australian Capital Territory,2014-07-01,85
7,Northern Territory,8,Australian Capital Territory,2014-10-01,157
7,Northern Territory,8,Australian Capital Territory,2015-01-01,140
7,Northern Territory,8,Australian Capital Territory,2015-04-01,127
7,Northern Territory,8,Australian Capital Territory,2015-07-01,105
7,Northern Territory,8,Australian Capital Territory,2015-10-01,130
7,Northern Territory,8,Australian Capital Territory,2016-01-01,149
7,Northern Territory,8,Australian Capital Territory,2016-04-01,101
7,Northern Territory,8,Australian Capital Territory,2016-07-01,116
7,Northern Territory,8,Australian Capital Territory,2016-10-01,146
7,Northern Territory,8,Australian Capital Territory,2017-01-01,136
7,Northern Territory,8,Australian Capital Territory,2017-04-01,107
7,Northern Territory,8,Australian Capital Territory,2017-07-01,99
7,Northern Territory,8,Australian Capital Territory,2017-10-01,168
7,Northern Territory,8,Australian Capital Territory,2018-01-01,141
7,Northern Territory,8,Australian Capital Territory,2018-04-01,106
7,Northern Territory,8,Australian Capital Territory,2018-07-01,97
7,Northern Territory,8,Australian Capital Territory,2018-10-01,151
7,Northern Territory,8,Australian Capital Territory,2019-01-01,152
7,Northern Territory,8,Australian Capital Territory,2019-04-01,119
7,Northern Territory,8,Australian Capital Territory,2019-07-01,103
7,Northern Territory,8,Australian Capital Territory,2019-10-01,181
7,Northern Territory,8,Australian Capital Territory,2020-01-01,120
7,Northern Territory,8,Australian Capital Territory,2020-04-01,83
7,Northern Territory,8,Australian Capital Territory,2020-07-01,107
7,Northern Territory,8,Australian Capital Territory,2020-10-01,142
3,Queensland,5,Western Australia,2000-01-01,1622
3,Queensland,5,Western Australia,2000-04-01,1639
3,Queensland,5,Western Australia,2000-07-01,1549
3,Queensland,5,Western Australia,2000-10-01,1852
3,Queensland,5,Western Australia,2001-01-01,1634
3,Queensland,5,Western Australia,2001-04-01,1614
3,Queensland,5,Western Australia,2001-07-01,1429
3,Queensland,5,Western Australia,2001-10-01,1656
3,Queensland,5,Western Australia,2002-01-01,1550
3,Queensland,5,Western Australia,2002-04-01,1520
3,Queensland,5,Western Australia,2002-07-01,1499
3,Queensland,5,Western Australia,2002-10-01,1871
3,Queensland,5,Western Australia,2003-01-01,1878
3,Queensland,5,Western Australia,2003-04-01,1757
3,Queensland,5,Western Australia,2003-07-01,1719
3,Queensland,5,Western Australia,2003-10-01,1932
3,Queensland,5,Western Australia,2004-01-01,1832
3,Queensland,5,Western Australia,2004-04-01,1774
3,Queensland,5,Western Australia,2004-07-01,1570
3,Queensland,5,Western Australia,2004-10-01,1898
3,Queensland,5,Western Australia,2005-01-01,1868
3,Queensland,5,Western Australia,2005-04-01,1747
3,Queensland,5,Western Australia,2005-07-01,1610
3,Queensland,5,Western Australia,2005-10-01,1896
3,Queensland,5,Western Australia,2006-01-01,1752
3,Queensland,5,Western Australia,2006-04-01,1712
3,Queensland,5,Western Australia,2006-07-01,1797
3,Queensland,5,Western Australia,2006-10-01,2243
3,Queensland,5,Western Australia,2007-01-01,2089
3,Queensland,5,Western Australia,2007-04-01,2187
3,Queensland,5,Western Australia,2007-07-01,2050
3,Queensland,5,Western Australia,2007-10-01,2393
3,Queensland,5,Western Australia,2008-01-01,2375
3,Queensland,5,Western Australia,2008-04-01,2309
3,Queensland,5,Western Australia,2008-07-01,2178
3,Queensland,5,Western Australia,2008-10-01,2613
3,Queensland,5,Western Australia,2009-01-01,2331
3,Queensland,5,Western Australia,2009-04-01,2138
3,Queensland,5,Western Australia,2009-07-01,1887
3,Queensland,5,Western Australia,2009-10-01,2451
3,Queensland,5,Western Australia,2010-01-01,2237
3,Queensland,5,Western Australia,2010-04-01,2287
3,Queensland,5,Western Australia,2010-07-01,2155
3,Queensland,5,Western Australia,2010-10-01,2699
3,Queensland,5,Western Australia,2011-01-01,2478
3,Queensland,5,Western Australia,2011-04-01,2413
3,Queensland,5,Western Australia,2011-07-01,2313
3,Queensland,5,Western Australia,2011-10-01,2940
3,Queensland,5,Western Australia,2012-01-01,2592
3,Queensland,5,Western Australia,2012-04-01,2486
3,Queensland,5,Western Australia,2012-07-01,2152
3,Queensland,5,Western Australia,2012-10-01,2495
3,Queensland,5,Western Australia,2013-01-01,2554
3,Queensland,5,Western Australia,2013-04-01,2434
3,Queensland,5,Western Australia,2013-07-01,2122
3,Queensland,5,Western Australia,2013-10-01,2429
3,Queensland,5,Western Australia,2014-01-01,2308
3,Queensland,5,Western Australia,2014-04-01,2151
3,Queensland,5,Western Australia,2014-07-01,1924
3,Queensland,5,Western Australia,2014-10-01,2265
3,Queensland,5,Western Australia,2015-01-01,1957
3,Queensland,5,Western Australia,2015-04-01,2121
3,Queensland,5,Western Australia,2015-07-01,1740
3,Queensland,5,Western Australia,2015-10-01,2023
3,Queensland,5,Western Australia,2016-01-01,1950
3,Queensland,5,Western Australia,2016-04-01,1985
3,Queensland,5,Western Australia,2016-07-01,1504
3,Queensland,5,Western Australia,2016-10-01,1865
3,Queensland,5,Western Australia,2017-01-01,1763
3,Queensland,5,Western Australia,2017-04-01,1651
3,Queensland,5,Western Australia,2017-07-01,1421
3,Queensland,5,Western Australia,2017-10-01,1897
3,Queensland,5,Western Australia,2018-01-01,1655
3,Queensland,5,Western Australia,2018-04-01,1686
3,Queensland,5,Western Australia,2018-07-01,1512
3,Queensland,5,Western Australia,2018-10-01,2170
3,Queensland,5,Western Australia,2019-01-01,2087
3,Queensland,5,Western Australia,2019-04-01,2070
3,Queensland,5,Western Australia,2019-07-01,1664
3,Queensland,5,Western Australia,2019-10-01,2056
3,Queensland,5,Western Australia,2020-01-01,1703
3,Queensland,5,Western Australia,2020-04-01,1741
3,Queensland,5,Western Australia,2020-07-01,1569
3,Queensland,5,Western Australia,2020-10-01,2116
6,Tasmania,7,Northern Territory,2000-01-01,103
6,Tasmania,7,Northern Territory,2000-04-01,89
6,Tasmania,7,Northern Territory,2000-07-01,78
6,Tasmania,7,Northern Territory,2000-10-01,108
6,Tasmania,7,Northern Territory,2001-01-01,105
6,Tasmania,7,Northern Territory,2001-04-01,87
6,Tasmania,7,Northern Territory,2001-07-01,73
6,Tasmania,7,Northern Territory,2001-10-01,102
6,Tasmania,7,Northern Territory,2002-01-01,63
6,Tasmania,7,Northern Territory,2002-04-01,78
6,Tasmania,7,Northern Territory,2002-07-01,81
6,Tasmania,7,Northern Territory,2002-10-01,98
6,Tasmania,7,Northern Territory,2003-01-01,90
6,Tasmania,7,Northern Territory,2003-04-01,110
6,Tasmania,7,Northern Territory,2003-07-01,85
6,Tasmania,7,Northern Territory,2003-10-01,92
6,Tasmania,7,Northern Territory,2004-01-01,108
6,Tasmania,7,Northern Territory,2004-04-01,70
6,Tasmania,7,Northern Territory,2004-07-01,69
6,Tasmania,7,Northern Territory,2004-10-01,98
6,Tasmania,7,Northern Territory,2005-01-01,97
6,Tasmania,7,Northern Territory,2005-04-01,87
6,Tasmania,7,Northern Territory,2005-07-01,46
6,Tasmania,7,Northern Territory,2005-10-01,85
6,Tasmania,7,Northern Territory,2006-01-01,73
6,Tasmania,7,Northern Territory,2006-04-01,79
6,Tasmania,7,Northern Territory,2006-07-01,96
6,Tasmania,7,Northern Territory,2006-10-01,122
6,Tasmania,7,Northern Territory,2007-01-01,95
6,Tasmania,7,Northern Territory,2007-04-01,90
6,Tasmania,7,Northern Territory,2007-07-01,87
6,Tasmania,7,Northern Territory,2007-10-01,124
6,Tasmania,7,Northern Territory,2008-01-01,126
6,Tasmania,7,Northern Territory,2008-04-01,96
6,Tasmania,7,Northern Territory,2008-07-01,90
6,Tasmania,7,Northern Territory,2008-10-01,132
6,Tasmania,7,Northern Territory,2009-01-01,85
6,Tasmania,7,Northern Territory,2009-04-01,95
6,Tasmania,7,Northern Territory,2009-07-01,80
6,Tasmania,7,Northern Territory,2009-10-01,82
6,Tasmania,7,Northern Territory,2010-01-01,67
6,Tasmania,7,Northern Territory,2010-04-01,86
6,Tasmania,7,Northern Territory,2010-07-01,65
6,Tasmania,7,Northern Territory,2010-10-01,138
6,Tasmania,7,Northern Territory,2011-01-01,83
6,Tasmania,7,Northern Territory,2011-04-01,83
6,Tasmania,7,Northern Territory,2011-07-01,71
6,Tasmania,7,Northern Territory,2011-10-01,110
6,Tasmania,7,Northern Territory,2012-01-01,92
6,Tasmania,7,Northern Territory,2012-04-01,85
6,Tasmania,7,Northern Territory,2012-07-01,105
6,Tasmania,7,Northern Territory,2012-10-01,124
6,Tasmania,7,Northern Territory,2013-01-01,123
6,Tasmania,7,Northern Territory,2013-04-01,100
6,Tasmania,7,Northern Territory,2013-07-01,81
6,Tasmania,7,Northern Territory,2013-10-01,82
6,Tasmania,7,Northern Territory,2014-01-01,71
6,Tasmania,7,Northern Territory,2014-04-01,88
6,Tasmania,7,Northern Territory,2014-07-01,74
6,Tasmania,7,Northern Territory,2014-10-01,72
6,Tasmania,7,Northern Territory,2015-01-01,70
6,Tasmania,7,Northern Territory,2015-04-01,49
6,Tasmania,7,Northern Territory,2015-07-01,73
6,Tasmania,7,Northern Territory,2015-10-01,63
6,Tasmania,7,Northern Territory,2016-01-01,78
6,Tasmania,7,Northern Territory,2016-04-01,94
6,Tasmania,7,Northern Territory,2016-07-01,71
6,Tasmania,7,Northern Territory,2016-10-01,69
6,Tasmania,7,Northern Territory,2017-01-01,53
6,Tasmania,7,Northern Territory,2017-04-01,65
6,Tasmania,7,Northern Territory,2017-07-01,69
6,Tasmania,7,Northern Territory,2017-10-01,53
6,Tasmania,7,Northern Territory,2018-01-01,65
6,Tasmania,7,Northern Territory,2018-04-01,68
6,Tasmania,7,Northern Territory,2018-07-01,50
6,Tasmania,7,Northern Territory,2018-10-01,68
6,Tasmania,7,Northern Territory,2019-01-01,86
6,Tasmania,7,Northern Territory,2019-04-01,77
6,Tasmania,7,Northern Territory,2019-07-01,41
6,Tasmania,7,Northern Territory,2019-10-01,65
6,Tasmania,7,Northern Territory,2020-01-01,66
6,Tasmania,7,Northern Territory,2020-04-01,71
6,Tasmania,7,Northern Territory,2020-07-01,47
6,Tasmania,7,Northern Territory,2020-10-01,54
7,Northern Territory,2,Victoria,2000-01-01,650
7,Northern Territory,2,Victoria,2000-04-01,605
7,Northern Territory,2,Victoria,2000-07-01,640
7,Northern Territory,2,Victoria,2000-10-01,847
7,Northern Territory,2,Victoria,2001-01-01,565
7,Northern Territory,2,Victoria,2001-04-01,558
7,Northern Territory,2,Victoria,2001-07-01,493
7,Northern Territory,2,Victoria,2001-10-01,789
7,Northern Territory,2,Victoria,2002-01-01,605
7,Northern Territory,2,Victoria,2002-04-01,583
7,Northern Territory,2,Victoria,2002-07-01,515
7,Northern Territory,2,Victoria,2002-10-01,733
7,Northern Territory,2,Victoria,2003-01-01,670
7,Northern Territory,2,Victoria,2003-04-01,523
7,Northern Territory,2,Victoria,2003-07-01,548
7,Northern Territory,2,Victoria,2003-10-01,798
7,Northern Territory,2,Victoria,2004-01-01,578
7,Northern Territory,2,Victoria,2004-04-01,537
7,Northern Territory,2,Victoria,2004-07-01,490
7,Northern Territory,2,Victoria,2004-10-01,732
7,Northern Territory,2,Victoria,2005-01-01,502
7,Northern Territory,2,Victoria,2005-04-01,455
7,Northern Territory,2,Victoria,2005-07-01,475
7,Northern Territory,2,Victoria,2005-10-01,667
7,Northern Territory,2,Victoria,2006-01-01,642
7,Northern Territory,2,Victoria,2006-04-01,581
7,Northern Territory,2,Victoria,2006-07-01,476
7,Northern Territory,2,Victoria,2006-10-01,665
7,Northern Territory,2,Victoria,2007-01-01,535
7,Northern Territory,2,Victoria,2007-04-01,519
7,Northern Territory,2,Victoria,2007-07-01,479
7,Northern Territory,2,Victoria,2007-10-01,632
7,Northern Territory,2,Victoria,2008-01-01,620
7,Northern Territory,2,Victoria,2008-04-01,518
7,Northern Territory,2,Victoria,2008-07-01,506
7,Northern Territory,2,Victoria,2008-10-01,735
7,Northern Territory,2,Victoria,2009-01-01,595
7,Northern Territory,2,Victoria,2009-04-01,607
7,Northern Territory,2,Victoria,2009-07-01,541
7,Northern Territory,2,Victoria,2009-10-01,665
7,Northern Territory,2,Victoria,2010-01-01,674
7,Northern Territory,2,Victoria,2010-04-01,579
7,Northern Territory,2,Victoria,2010-07-01,525
7,Northern Territory,2,Victoria,2010-10-01,758
7,Northern Territory,2,Victoria,2011-01-01,733
7,Northern Territory,2,Victoria,2011-04-01,633
7,Northern Territory,2,Victoria,2011-07-01,587
7,Northern Territory,2,Victoria,2011-10-01,890
7,Northern Territory,2,Victoria,2012-01-01,675
7,Northern Territory,2,Victoria,2012-04-01,563
7,Northern Territory,2,Victoria,2012-07-01,558
7,Northern Territory,2,Victoria,2012-10-01,656
7,Northern Territory,2,Victoria,2013-01-01,711
7,Northern Territory,2,Victoria,2013-04-01,652
7,Northern Territory,2,Victoria,2013-07-01,600
7,Northern Territory,2,Victoria,2013-10-01,713
7,Northern Territory,2,Victoria,2014-01-01,880
7,Northern Territory,2,Victoria,2014-04-01,621
7,Northern Territory,2,Victoria,2014-07-01,567
7,Northern Territory,2,Victoria,2014-10-01,834
7,Northern Territory,2,Victoria,2015-01-01,782
7,Northern Territory,2,Victoria,2015-04-01,688
7,Northern Territory,2,Victoria,2015-07-01,611
7,Northern Territory,2,Victoria,2015-10-01,853
7,Northern Territory,2,Victoria,2016-01-01,847
7,Northern Territory,2,Victoria,2016-04-01,767
7,Northern Territory,2,Victoria,2016-07-01,663
7,Northern Territory,2,Victoria,2016-10-01,1106
7,Northern Territory,2,Victoria,2017-01-01,877
7,Northern Territory,2,Victoria,2017-04-01,778
7,Northern Territory,2,Victoria,2017-07-01,666
7,Northern Territory,2,Victoria,2017-10-01,1016
7,Northern Territory,2,Victoria,2018-01-01,828
7,Northern Territory,2,Victoria,2018-04-01,774
7,Northern Territory,2,Victoria,2018-07-01,727
7,Northern Territory,2,Victoria,2018-10-01,1199
7,Northern Territory,2,Victoria,2019-01-01,953
7,Northern Territory,2,Victoria,2019-04-01,917
7,Northern Territory,2,Victoria,2019-07-01,717
7,Northern Territory,2,Victoria,2019-10-01,967
7,Northern Territory,2,Victoria,2020-01-01,675
7,Northern Territory,2,Victoria,2020-04-01,643
7,Northern Territory,2,Victoria,2020-07-01,465
7,Northern Territory,2,Victoria,2020-10-01,633
1,New South Wales,7,Northern Territory,2000-01-01,674
1,New South Wales,7,Northern Territory,2000-04-01,742
1,New South Wales,7,Northern Territory,2000-07-01,697
1,New South Wales,7,Northern Territory,2000-10-01,996
1,New South Wales,7,Northern Territory,2001-01-01,704
1,New South Wales,7,Northern Territory,2001-04-01,650
1,New South Wales,7,Northern Territory,2001-07-01,588
1,New South Wales,7,Northern Territory,2001-10-01,755
1,New South Wales,7,Northern Territory,2002-01-01,634
1,New South Wales,7,Northern Territory,2002-04-01,719
1,New South Wales,7,Northern Territory,2002-07-01,632
1,New South Wales,7,Northern Territory,2002-10-01,752
1,New South Wales,7,Northern Territory,2003-01-01,625
1,New South Wales,7,Northern Territory,2003-04-01,559
1,New South Wales,7,Northern Territory,2003-07-01,527
1,New South Wales,7,Northern Territory,2003-10-01,879
1,New South Wales,7,Northern Territory,2004-01-01,666
1,New South Wales,7,Northern Territory,2004-04-01,661
1,New South Wales,7,Northern Territory,2004-07-01,619
1,New South Wales,7,Northern Territory,2004-10-01,928
1,New South Wales,7,Northern Territory,2005-01-01,762
1,New South Wales,7,Northern Territory,2005-04-01,705
1,New South Wales,7,Northern Territory,2005-07-01,547
1,New South Wales,7,Northern Territory,2005-10-01,939
1,New South Wales,7,Northern Territory,2006-01-01,744
1,New South Wales,7,Northern Territory,2006-04-01,674
1,New South Wales,7,Northern Territory,2006-07-01,715
1,New South Wales,7,Northern Territory,2006-10-01,960
1,New South Wales,7,Northern Territory,2007-01-01,941
1,New South Wales,7,Northern Territory,2007-04-01,828
1,New South Wales,7,Northern Territory,2007-07-01,800
1,New South Wales,7,Northern Territory,2007-10-01,996
1,New South Wales,7,Northern Territory,2008-01-01,942
1,New South Wales,7,Northern Territory,2008-04-01,848
1,New South Wales,7,Northern Territory,2008-07-01,824
1,New South Wales,7,Northern Territory,2008-10-01,977
1,New South Wales,7,Northern Territory,2009-01-01,792
1,New South Wales,7,Northern Territory,2009-04-01,838
1,New South Wales,7,Northern Territory,2009-07-01,719
1,New South Wales,7,Northern Territory,2009-10-01,843
1,New South Wales,7,Northern Territory,2010-01-01,906
1,New South Wales,7,Northern Territory,2010-04-01,863
1,New South Wales,7,Northern Territory,2010-07-01,735
1,New South Wales,7,Northern Territory,2010-10-01,917
1,New South Wales,7,Northern Territory,2011-01-01,807
1,New South Wales,7,Northern Territory,2011-04-01,748
1,New South Wales,7,Northern Territory,2011-07-01,818
1,New South Wales,7,Northern Territory,2011-10-01,935
1,New South Wales,7,Northern Territory,2012-01-01,924
1,New South Wales,7,Northern Territory,2012-04-01,853
1,New South Wales,7,Northern Territory,2012-07-01,727
1,New South Wales,7,Northern Territory,2012-10-01,734
1,New South Wales,7,Northern Territory,2013-01-01,817
1,New South Wales,7,Northern Territory,2013-04-01,797
1,New South Wales,7,Northern Territory,2013-07-01,686
1,New South Wales,7,Northern Territory,2013-10-01,820
1,New South Wales,7,Northern Territory,2014-01-01,908
1,New South Wales,7,Northern Territory,2014-04-01,696
1,New South Wales,7,Northern Territory,2014-07-01,584
1,New South Wales,7,Northern Territory,2014-10-01,744
1,New South Wales,7,Northern Territory,2015-01-01,638
1,New South Wales,7,Northern Territory,2015-04-01,754
1,New South Wales,7,Northern Territory,2015-07-01,592
1,New South Wales,7,Northern Territory,2015-10-01,758
1,New South Wales,7,Northern Territory,2016-01-01,777
1,New South Wales,7,Northern Territory,2016-04-01,749
1,New South Wales,7,Northern Territory,2016-07-01,584
1,New South Wales,7,Northern Territory,2016-10-01,753
1,New South Wales,7,Northern Territory,2017-01-01,687
1,New South Wales,7,Northern Territory,2017-04-01,663
1,New South Wales,7,Northern Territory,2017-07-01,609
1,New South Wales,7,Northern Territory,2017-10-01,836
1,New South Wales,7,Northern Territory,2018-01-01,717
1,New South Wales,7,Northern Territory,2018-04-01,574
1,New South Wales,7,Northern Territory,2018-07-01,604
1,New South Wales,7,Northern Territory,2018-10-01,882
1,New South Wales,7,Northern Territory,2019-01-01,686
1,New South Wales,7,Northern Territory,2019-04-01,603
1,New South Wales,7,Northern Territory,2019-07-01,574
1,New South Wales,7,Northern Territory,2019-10-01,841
1,New South Wales,7,Northern Territory,2020-01-01,723
1,New South Wales,7,Northern Territory,2020-04-01,587
1,New South Wales,7,Northern Territory,2020-07-01,545
1,New South Wales,7,Northern Territory,2020-10-01,749
3,Queensland,1,New South Wales,2000-01-01,9316
3,Queensland,1,New South Wales,2000-04-01,9560
3,Queensland,1,New South Wales,2000-07-01,8555
3,Queensland,1,New South Wales,2000-10-01,11552
3,Queensland,1,New South Wales,2001-01-01,9577
3,Queensland,1,New South Wales,2001-04-01,9632
3,Queensland,1,New South Wales,2001-07-01,8878
3,Queensland,1,New South Wales,2001-10-01,10038
3,Queensland,1,New South Wales,2002-01-01,9959
3,Queensland,1,New South Wales,2002-04-01,9200
3,Queensland,1,New South Wales,2002-07-01,8613
3,Queensland,1,New South Wales,2002-10-01,10542
3,Queensland,1,New South Wales,2003-01-01,9520
3,Queensland,1,New South Wales,2003-04-01,9405
3,Queensland,1,New South Wales,2003-07-01,8585
3,Queensland,1,New South Wales,2003-10-01,9896
3,Queensland,1,New South Wales,2004-01-01,9489
3,Queensland,1,New South Wales,2004-04-01,8683
3,Queensland,1,New South Wales,2004-07-01,8043
3,Queensland,1,New South Wales,2004-10-01,9626
3,Queensland,1,New South Wales,2005-01-01,8312
3,Queensland,1,New South Wales,2005-04-01,8406
3,Queensland,1,New South Wales,2005-07-01,7328
3,Queensland,1,New South Wales,2005-10-01,9243
3,Queensland,1,New South Wales,2006-01-01,8281
3,Queensland,1,New South Wales,2006-04-01,7997
3,Queensland,1,New South Wales,2006-07-01,7471
3,Queensland,1,New South Wales,2006-10-01,9282
3,Queensland,1,New South Wales,2007-01-01,8755
3,Queensland,1,New South Wales,2007-04-01,8937
3,Queensland,1,New South Wales,2007-07-01,8321
3,Queensland,1,New South Wales,2007-10-01,9863
3,Queensland,1,New South Wales,2008-01-01,9469
3,Queensland,1,New South Wales,2008-04-01,8619
3,Queensland,1,New South Wales,2008-07-01,7943
3,Queensland,1,New South Wales,2008-10-01,10535
3,Queensland,1,New South Wales,2009-01-01,9445
3,Queensland,1,New South Wales,2009-04-01,9505
3,Queensland,1,New South Wales,2009-07-01,8324
3,Queensland,1,New South Wales,2009-10-01,9861
3,Queensland,1,New South Wales,2010-01-01,9123
3,Queensland,1,New South Wales,2010-04-01,8792
3,Queensland,1,New South Wales,2010-07-01,8094
3,Queensland,1,New South Wales,2010-10-01,9792
3,Queensland,1,New South Wales,2011-01-01,8693
3,Queensland,1,New South Wales,2011-04-01,8346
3,Queensland,1,New South Wales,2011-07-01,7988
3,Queensland,1,New South Wales,2011-10-01,10196
3,Queensland,1,New South Wales,2012-01-01,8693
3,Queensland,1,New South Wales,2012-04-01,8478
